SN,Date,Close,High,Low,Absolute Change,Percentage Change,52 Weeks High,52 Weeks Low,Turnover Values,Turnover Volume,Total Transaction
124,2025-02-04,"4,426.13","4,486.12","4,377.56",(-23.20),(-0.52 %),"5,362.34","2,664.13","18,248,397.40","3,347",99
125,2025-02-03,"4,449.34","4,490.50","4,394.01",(35.27),(0.79 %),"5,362.34","2,664.13","20,165,708.10","3,669",150
126,2025-02-02,"4,414.07","4,449.27","4,356.70",(57.37),(1.31 %),"5,362.34","2,664.13","17,160,232.30","3,160",118
127,2025-01-28,"4,356.70","4,595.14","4,346.04",(10.65),(0.24 %),"5,362.34","2,664.13","14,896,829.50","2,738",103
128,2025-01-27,"4,346.04","4,448.73","4,345.98",(-81.25),(-1.83 %),"5,362.34","2,664.13","15,109,438.90","2,723",123
129,2025-01-26,"4,427.30","4,515.63","4,381.13",(-33.68),(-0.75 %),"5,362.34","2,664.13","15,414,270.00","2,822",103
130,2025-01-23,"4,460.99","4,530.71","4,428.05",(-10.42),(-0.23 %),"5,362.34","2,664.13","9,981,679.50","1,788",77
131,2025-01-22,"4,471.42","4,709.43","4,295.84",(106.93),(2.45 %),"5,362.34","2,664.13","20,414,505.50","3,644",126
132,2025-01-21,"4,364.48","4,525.27","4,304.55",(-93.79),(-2.10 %),"5,362.34","2,664.13","5,726,061.50","1,028",62
133,2025-01-20,"4,458.27","4,471.72","4,339.55",(46.85),(1.06 %),"5,362.34","2,664.13","12,332,812.00","2,223",136
134,2025-01-19,"4,411.41","4,488.42","4,372.57",(-5.91),(-0.13 %),"5,362.34","2,664.13","12,484,967.10","2,329",96
135,2025-01-16,"4,417.33","4,654.60","4,247.43",(88.26),(2.03 %),"5,362.34","2,664.13","16,960,407.50","3,105",109
136,2025-01-15,"4,329.07","4,409.91","4,326.01",(0.71),(0.01 %),"5,362.34","2,664.13","16,204,951.60","2,996",80
137,2025-01-13,"4,328.35","4,468.73","4,320.42",(-83.77),(-1.89 %),"5,362.34","2,664.13","27,764,794.50","5,119",170
138,2025-01-12,"4,412.13","4,541.56","4,380.07",(-49.45),(-1.10 %),"5,362.34","2,664.13","39,205,726.00","7,118",208
139,2025-01-09,"4,461.58","4,535.62","4,429.32",(-33.31),(-0.74 %),"5,362.34","2,664.13","20,340,636.60","3,580",120
140,2025-01-08,"4,494.90","4,653.35","4,482.55",(-71.37),(-1.56 %),"5,362.34","2,664.13","14,019,543.10","2,453",91
141,2025-01-07,"4,566.27","4,623.62","4,504.30",(26.94),(0.59 %),"5,362.34","2,664.13","14,894,402.10","2,593",82
142,2025-01-06,"4,539.33","4,597.42","4,465.13",(21.20),(0.46 %),"5,362.34","2,664.13","22,439,864.80","3,872",148
143,2025-01-05,"4,518.13","4,573.19","4,396.01",(51.14),(1.14 %),"5,362.34","2,664.13","16,358,570.20","2,838",124
144,2025-01-02,"4,466.98","4,559.84","4,428.27",(-92.86),(-2.03 %),"5,362.34","2,664.13","13,191,682.00","2,302",119
145,2025-01-01,"4,559.84","4,606.70","4,463.77",(28.85),(0.63 %),"5,362.34","2,664.13","10,537,031.80","1,825",84
146,2024-12-31,"4,530.99","4,669.82","4,449.70",(-138.83),(-2.97 %),"5,362.34","2,664.13","27,660,626.70","4,852",176
147,2024-12-29,"4,669.82","4,790.21","4,606.57",(-49.03),(-1.03 %),"5,362.34","2,664.13","18,746,743.90","3,201",126
148,2024-12-26,"4,718.85","4,854.57","4,563.56",(106.70),(2.31 %),"5,362.34","2,664.13","25,037,399.50","4,244",151
149,2024-12-24,"4,612.15","4,713.42","4,551.93",(-20.91),(-0.45 %),"5,362.34","2,664.13","31,921,335.00","5,548",131
150,2024-12-23,"4,633.06","4,750.28","4,573.13",(21.35),(0.46 %),"5,362.34","2,664.13","18,328,666.50","3,154",143
151,2024-12-22,"4,611.70","4,761.71","4,538.90",(-63.57),(-1.35 %),"5,362.34","2,664.13","22,309,352.50","3,836",145
