SN,Date,Close,High,Low,Absolute Change,Percentage Change,52 Weeks High,52 Weeks Low,Turnover Values,Turnover Volume,Total Transaction
118,2025-02-12,20.20,20.31,20.19,(-0.01),(-0.09 %),22.38,17.84,"11,606,384.45","1,207,224",438
119,2025-02-11,20.22,20.24,20.07,(0.10),(0.52 %),22.38,17.84,"11,891,882.89","1,255,887",432
120,2025-02-10,20.12,20.16,20.02,(-0.03),(-0.18 %),22.38,17.84,"19,393,226.65","2,067,466",492
121,2025-02-09,20.16,20.23,20.02,(-0.07),(-0.34 %),22.38,17.84,"7,845,248.93","828,575",530
122,2025-02-06,20.23,20.39,20.06,(-0.12),(-0.60 %),22.38,17.84,"12,482,224.82","1,296,708",463
123,2025-02-05,20.35,20.35,20.13,(0.18),(0.90 %),22.38,17.84,"22,532,352.10","2,311,946",465
124,2025-02-04,20.17,20.26,20.15,(-0.11),(-0.54 %),22.38,17.84,"6,973,803.92","738,455",451
125,2025-02-03,20.28,20.28,20.07,(0.15),(0.78 %),22.38,17.84,"17,337,677.27","1,842,391",602
126,2025-02-02,20.12,20.21,19.95,(0.03),(0.17 %),22.38,17.84,"12,618,738.65","1,323,402",846
127,2025-01-28,20.08,20.13,19.88,(0.02),(0.12 %),22.38,17.84,"21,363,335.14","2,427,977",649
128,2025-01-27,20.06,20.24,20.02,(-0.12),(-0.64 %),22.38,17.84,"21,663,349.27","2,200,990",584
129,2025-01-26,20.19,20.20,19.94,(0.09),(0.48 %),22.38,17.84,"6,493,433.32","704,562",527
130,2025-01-23,20.09,20.25,20.02,(-0.05),(-0.25 %),22.38,17.84,"9,902,773.80","1,018,247",518
131,2025-01-22,20.14,20.16,20.00,(0.09),(0.49 %),22.38,17.84,"10,829,832.99","1,112,783",481
132,2025-01-21,20.04,20.16,19.93,(-0.09),(-0.48 %),22.38,17.84,"9,355,818.68","957,645",445
133,2025-01-20,20.14,20.20,20.01,(0.01),(0.09 %),22.38,17.84,"7,477,441.77","781,197",499
134,2025-01-19,20.12,20.26,20.06,(-0.09),(-0.46 %),22.38,17.84,"9,702,408.94","1,019,592",700
135,2025-01-16,20.22,20.26,20.04,(0.14),(0.72 %),22.38,17.84,"7,976,707.53","826,529",474
136,2025-01-15,20.07,20.16,20.00,(-0.03),(-0.17 %),22.38,17.84,"7,776,787.40","808,993",414
137,2025-01-13,20.11,20.24,20.06,(-0.08),(-0.42 %),22.38,17.84,"12,386,293.50","1,285,261",399
138,2025-01-12,20.19,20.26,20.09,(-0.08),(-0.42 %),22.38,17.84,"3,331,099.69","352,991",317
139,2025-01-09,20.28,20.34,20.17,(-0.04),(-0.21 %),22.38,17.84,"23,302,023.07","2,392,242",432
140,2025-01-08,20.32,20.34,20.21,(-0.02),(-0.10 %),22.38,17.84,"38,561,904.06","3,933,367",540
141,2025-01-07,20.34,20.35,20.19,(0.07),(0.35 %),22.38,17.84,"17,718,720.47","1,788,968",468
142,2025-01-06,20.27,20.29,20.09,(0.13),(0.65 %),22.38,17.84,"30,671,812.12","3,237,612",610
143,2025-01-05,20.14,20.34,20.08,(-0.15),(-0.74 %),22.38,17.84,"3,753,435.58","400,207",500
144,2025-01-02,20.29,20.31,20.15,(0.06),(0.30 %),22.38,17.84,"1,852,419.97","197,229",343
145,2025-01-01,20.23,20.32,20.14,(-0.03),(-0.17 %),22.38,17.84,"27,555,625.37","2,811,771",385
146,2024-12-31,20.26,20.34,20.09,(-0.07),(-0.38 %),22.38,17.84,"10,093,557.09","1,045,229",374
147,2024-12-29,20.34,20.36,20.17,(0.03),(0.18 %),22.38,17.84,"6,945,219.77","704,678",418
148,2024-12-26,20.30,20.40,20.22,(-0.04),(-0.24 %),22.38,17.84,"85,222,751.42","8,886,811",398
149,2024-12-24,20.35,20.37,20.20,(0.02),(0.11 %),22.38,17.84,"26,580,830.71","2,657,125",506
150,2024-12-23,20.33,20.33,20.23,(-0.89),(-4.21 %),22.38,17.84,"5,615,826.48","576,719",349
151,2024-12-22,21.22,21.33,21.12,(-0.07),(-0.35 %),22.38,17.84,"3,658,372.88","383,438",434
152,2024-12-19,21.30,21.35,21.22,(-0.05),(-0.26 %),22.38,17.84,"4,064,774.18","431,426",266
153,2024-12-18,21.35,21.41,21.32,(-0.05),(-0.26 %),22.38,17.84,"3,056,683.51","322,716",326
154,2024-12-17,21.41,21.53,21.33,(-0.10),(-0.48 %),22.38,17.84,"5,608,192.70","575,348",385
155,2024-12-16,21.52,21.72,21.44,(-0.19),(-0.91 %),22.38,17.84,"8,019,739.89","818,736",365
156,2024-12-12,21.72,21.72,21.55,(0.08),(0.39 %),22.38,17.84,"6,927,548.93","714,642",383
157,2024-12-11,21.63,21.71,21.54,(-0.07),(-0.34 %),22.38,17.84,"12,245,859.00","1,282,083",365
158,2024-12-10,21.71,21.74,21.59,(-0.03),(-0.17 %),22.38,17.84,"4,087,335.07","423,016",328
159,2024-12-09,21.74,21.81,21.67,(0.03),(0.14 %),22.38,17.63,"11,086,056.74","1,143,011",338
160,2024-12-08,21.71,21.85,21.63,(-0.12),(-0.59 %),22.38,17.59,"26,933,717.80","2,743,805",428
161,2024-12-05,21.84,21.91,21.73,(-0.06),(-0.29 %),22.38,17.53,"12,149,377.43","1,222,184",463
162,2024-12-04,21.90,21.98,21.87,(-0.07),(-0.34 %),22.38,17.52,"16,939,898.93","1,672,517",481
163,2024-12-03,21.98,21.98,21.73,(0.08),(0.37 %),22.38,17.52,"10,607,693.29","1,063,180",506
164,2024-12-02,21.90,21.93,21.76,(0.09),(0.41 %),22.38,17.52,"40,226,549.47","4,033,419",487
165,2024-12-01,21.81,21.86,21.71,(-0.05),(-0.23 %),22.38,17.52,"8,754,746.63","900,706",455
