SN,Date,Close,High,Low,Absolute Change,Percentage Change,52 Weeks High,52 Weeks Low,Turnover Values,Turnover Volume,Total Transaction
114,2025-02-18,"13,416.89","13,468.30","13,195.54",(230.04),(1.74 %),"14,838.88","9,750.86","566,238,221.10","905,070","7,602"
115,2025-02-17,"13,186.85","13,206.30","13,069.69",(116.55),(0.89 %),"14,838.88","9,750.86","385,972,383.80","668,180","6,308"
116,2025-02-16,"13,070.30","13,143.42","12,978.30",(50.84),(0.39 %),"14,838.88","9,750.86","362,860,087.80","597,237","6,690"
117,2025-02-13,"13,019.45","13,124.51","12,992.91",(-19.20),(-0.14 %),"14,838.88","9,750.86","355,827,715.70","611,256","5,422"
118,2025-02-12,"13,038.65","13,158.93","12,992.03",(62.55),(0.48 %),"14,838.88","9,750.86","322,495,471.30","558,782","6,319"
119,2025-02-11,"12,976.10","13,087.34","12,946.09",(-11.54),(-0.08 %),"14,838.88","9,750.86","237,585,583.00","415,043","4,432"
120,2025-02-10,"12,987.65","13,100.55","12,937.44",(-81.01),(-0.61 %),"14,838.88","9,750.86","259,438,803.90","436,881","4,404"
121,2025-02-09,"13,068.67","13,299.95","13,049.20",(-100.17),(-0.76 %),"14,838.88","9,750.86","320,849,128.00","563,191","5,813"
122,2025-02-06,"13,168.84","13,287.09","13,134.16",(-20.64),(-0.15 %),"14,838.88","9,750.86","512,972,625.03","912,027","6,403"
123,2025-02-05,"13,189.49","13,323.64","13,162.27",(-39.71),(-0.30 %),"14,838.88","9,750.86","439,053,663.30","728,688","6,583"
124,2025-02-04,"13,229.21","13,359.99","13,207.29",(-32.52),(-0.24 %),"14,838.88","9,750.86","517,369,935.90","854,119","7,248"
125,2025-02-03,"13,261.74","13,427.84","13,140.66",(89.30),(0.67 %),"14,838.88","9,750.86","636,322,092.24","1,085,406","7,681"
126,2025-02-02,"13,172.44","13,181.21","12,871.23",(312.65),(2.43 %),"14,838.88","9,750.86","457,336,775.30","770,625","8,499"
127,2025-01-28,"12,859.78","12,920.73","12,784.42",(11.16),(0.08 %),"14,838.88","9,750.86","297,444,502.70","513,149","5,589"
128,2025-01-27,"12,848.62","13,041.53","12,829.97",(-143.61),(-1.10 %),"14,838.88","9,750.86","301,516,482.90","486,775","4,794"
129,2025-01-26,"12,992.23","13,173.39","12,978.83",(-82.07),(-0.62 %),"14,838.88","9,750.86","384,403,509.70","606,103","6,207"
130,2025-01-23,"13,074.30","13,187.19","13,041.20",(-2.35),(-0.01 %),"14,838.88","9,750.86","458,742,689.10","725,137","7,307"
131,2025-01-22,"13,076.66","13,112.82","12,826.26",(243.25),(1.89 %),"14,838.88","9,750.86","541,680,106.75","894,003","7,856"
132,2025-01-21,"12,833.40","12,872.95","12,624.61",(139.68),(1.10 %),"14,838.88","9,750.86","253,500,179.40","424,695","5,547"
133,2025-01-20,"12,693.72","12,783.42","12,677.80",(5.35),(0.04 %),"14,838.88","9,750.86","202,777,375.30","340,785","4,368"
134,2025-01-19,"12,688.36","12,704.96","12,567.85",(115.24),(0.91 %),"14,838.88","9,750.86","262,626,025.70","474,865","5,539"
