SN,Date,Close,High,Low,Absolute Change,Percentage Change,52 Weeks High,52 Weeks Low,Turnover Values,Turnover Volume,Total Transaction
191,2024-10-17,"5,410.55","5,504.62","5,388.66",(-35.00),(-0.64 %),"5,930.17","3,518.16","291,542,383.00","570,527","2,817"
192,2024-10-16,"5,445.56","5,462.30","5,348.34",(98.93),(1.85 %),"5,930.17","3,518.16","252,922,893.80","484,391","2,727"
193,2024-10-15,"5,346.63","5,352.78","5,253.03",(82.49),(1.56 %),"5,930.17","3,518.16","129,164,021.90","253,685","1,262"
194,2024-10-09,"5,264.13","5,297.64","5,224.31",(-20.29),(-0.38 %),"5,930.17","3,518.16","144,029,402.30","284,474","1,482"
195,2024-10-08,"5,284.42","5,362.83","5,255.14",(-62.73),(-1.17 %),"5,930.17","3,518.16","237,276,044.60","451,579","2,212"
196,2024-10-07,"5,347.16","5,394.14","5,288.29",(62.92),(1.19 %),"5,930.17","3,518.16","382,828,465.10","731,500","3,476"
197,2024-10-06,"5,284.23","5,285.36","5,114.68",(115.02),(2.22 %),"5,930.17","3,518.16","255,107,626.50","502,634","2,943"
198,2024-10-02,"5,169.21","5,278.17","5,117.76",(-72.00),(-1.37 %),"5,930.17","3,518.16","455,168,528.50","920,204","4,435"
199,2024-10-01,"5,241.21","5,241.21","4,964.74",(272.33),(5.48 %),"5,930.17","3,518.16","504,423,764.90","983,783","4,932"
200,2024-09-30,"4,968.87","4,968.87","4,878.49",(94.37),(1.93 %),"5,930.17","3,518.16","171,473,336.00","367,777","2,268"
201,2024-09-29,"4,874.50","4,964.82","4,832.75",(-44.08),(-0.89 %),"5,930.17","3,518.16","234,910,385.60","516,035","2,701"
202,2024-09-26,"4,918.58","5,033.87","4,899.60",(-58.32),(-1.17 %),"5,930.17","3,518.16","238,771,827.90","518,345","2,922"
203,2024-09-25,"4,976.90","4,976.90","4,783.87",(133.37),(2.75 %),"5,930.17","3,518.16","248,274,906.40","543,771","3,093"
204,2024-09-24,"4,843.53","5,044.55","4,816.55",(-151.69),(-3.03 %),"5,930.17","3,518.16","300,007,083.80","636,194","3,594"
205,2024-09-23,"4,995.22","5,137.01","4,929.29",(-126.05),(-2.46 %),"5,930.17","3,518.16","346,570,017.90","732,863","3,937"
206,2024-09-22,"5,121.28","5,234.64","5,062.91",(33.74),(0.66 %),"5,930.17","3,518.16","248,765,244.10","511,444","3,050"
207,2024-09-18,"5,087.53","5,171.17","5,014.37",(-6.41),(-0.12 %),"5,930.17","3,518.16","372,349,137.60","757,078","4,107"
208,2024-09-16,"5,093.95","5,262.33","5,060.93",(-142.59),(-2.72 %),"5,930.17","3,518.16","473,762,963.40","933,810","4,741"
209,2024-09-15,"5,236.55","5,450.34","5,199.37",(-134.92),(-2.51 %),"5,930.17","3,518.16","601,105,881.50","1,136,794","5,921"
210,2024-09-12,"5,371.47","5,374.62","5,215.15",(141.22),(2.70 %),"5,930.17","3,518.16","471,968,226.50","895,491","4,790"
211,2024-09-11,"5,230.25","5,327.25","5,199.38",(-54.34),(-1.02 %),"5,930.17","3,518.16","474,821,291.90","893,143","4,651"
212,2024-09-10,"5,284.60","5,421.36","5,247.04",(-37.24),(-0.69 %),"5,930.17","3,518.16","622,604,039.20","1,149,997","5,683"
213,2024-09-09,"5,321.84","5,471.06","5,295.04",(-101.69),(-1.87 %),"5,930.17","3,518.16","808,426,963.30","1,491,547","7,185"
214,2024-09-08,"5,423.54","5,589.90","5,416.85",(-114.70),(-2.07 %),"5,930.17","3,518.16","822,501,684.40","1,433,454","6,189"
215,2024-09-05,"5,538.25","5,605.74","5,424.99",(-7.37),(-0.13 %),"5,930.17","3,518.16","791,232,428.70","1,470,632","7,331"
216,2024-09-04,"5,545.62","5,852.68","5,524.01",(-130.33),(-2.29 %),"5,930.17","3,518.16","1,677,398,828.50","2,980,927","13,196"
217,2024-09-03,"5,675.95","5,757.35","5,489.66",(74.08),(1.32 %),"5,930.17","3,518.16","1,610,110,193.50","2,842,291","11,729"
218,2024-09-02,"5,601.87","5,604.20","5,309.14",(266.58),(4.99 %),"5,930.17","3,518.16","902,835,275.40","1,706,685","8,441"
219,2024-09-01,"5,335.28","5,502.51","5,289.49",(-100.98),(-1.85 %),"5,930.17","3,518.16","739,524,101.60","1,458,323","7,072"
220,2024-08-29,"5,436.27","5,544.77","5,396.59",(-62.06),(-1.12 %),"5,930.17","3,518.16","892,685,839.80","1,728,739","8,334"
221,2024-08-28,"5,498.34","5,702.53","5,470.04",(-44.35),(-0.80 %),"5,930.17","3,518.16","965,884,468.90","1,868,563","9,294"
222,2024-08-27,"5,542.69","5,822.95","5,505.66",(-242.30),(-4.18 %),"5,930.17","3,518.16","1,568,759,796.70","2,999,578","14,162"
223,2024-08-25,"5,784.99","6,044.64","5,766.78",(-145.17),(-2.44 %),"5,930.17","3,518.16","2,316,736,338.10","4,240,919","19,058"
224,2024-08-22,"5,930.17","6,108.51","5,646.44",(256.62),(4.52 %),"5,930.17","3,518.16","3,446,026,547.50","6,435,930","26,415"
225,2024-08-21,"5,673.54","5,683.77","5,553.69",(40.57),(0.72 %),"5,762.85","3,518.16","1,054,023,334.30","1,968,819","8,910"
226,2024-08-18,"5,632.97","5,808.89","5,562.13",(-129.88),(-2.25 %),"5,762.85","3,518.16","1,488,785,798.90","2,823,732","12,232"
227,2024-08-15,"5,762.85","5,843.73","5,707.34",(73.23),(1.28 %),"5,762.85","3,518.16","1,726,497,923.40","3,310,486","13,995"
228,2024-08-14,"5,689.61","5,722.31","5,475.62",(169.97),(3.07 %),"5,689.61","3,518.16","1,385,693,863.30","2,710,873","10,839"
229,2024-08-13,"5,519.64","5,686.75","5,499.16",(-76.22),(-1.36 %),"5,595.86","3,518.16","1,121,173,726.40","2,227,324","9,845"
230,2024-08-12,"5,595.86","5,638.51","5,436.99",(166.61),(3.06 %),"5,595.86","3,518.16","1,723,307,627.34","3,430,184","12,391"
231,2024-08-11,"5,429.25","5,431.38","5,302.50",(136.92),(2.58 %),"5,443.89","3,518.16","1,204,690,145.20","2,411,843","10,628"
232,2024-08-08,"5,292.32","5,421.27","5,273.39",(-36.07),(-0.67 %),"5,443.89","3,518.16","1,104,405,328.70","2,213,228","9,439"
233,2024-08-07,"5,328.39","5,335.19","5,055.12",(229.94),(4.51 %),"5,443.89","3,518.16","953,325,778.30","1,992,624","9,136"
