SN,Date,Close,High,Low,Absolute Change,Percentage Change,52 Weeks High,52 Weeks Low,Turnover Values,Turnover Volume,Total Transaction
175,2024-11-14,"1,527.65","1,537.21","1,515.78",(6.78),(0.44 %),"1,712.18","1,014.79","780,950,619.05","2,584,600","7,870"
176,2024-11-13,"1,520.87","1,547.32","1,519.76",(-21.25),(-1.37 %),"1,712.18","1,014.79","462,218,050.80","1,474,684","5,597"
177,2024-11-12,"1,542.13","1,562.89","1,538.36",(-5.47),(-0.35 %),"1,712.18","1,014.79","748,989,147.20","2,407,514","7,439"
178,2024-11-11,"1,547.60","1,561.01","1,533.19",(16.03),(1.04 %),"1,712.18","1,014.79","1,116,447,638.90","3,667,267","11,102"
179,2024-11-10,"1,531.57","1,531.57","1,507.47",(24.44),(1.62 %),"1,712.18","1,014.79","711,415,433.80","2,249,961","8,280"
180,2024-11-06,"1,507.12","1,516.24","1,503.80",(-2.47),(-0.16 %),"1,712.18","1,014.79","400,204,264.80","1,220,863","5,070"
181,2024-11-05,"1,509.59","1,527.03","1,508.73",(-12.40),(-0.81 %),"1,712.18","1,014.79","358,323,839.90","1,037,301","4,960"
182,2024-10-30,"1,522.00","1,542.22","1,519.04",(-11.09),(-0.72 %),"1,712.18","1,014.79","704,957,947.60","1,842,820","7,908"
183,2024-10-29,"1,533.10","1,533.77","1,511.80",(24.28),(1.60 %),"1,712.18","1,014.79","593,861,996.40","2,035,639","7,026"
184,2024-10-28,"1,508.81","1,513.38","1,500.68",(5.18),(0.34 %),"1,712.18","1,014.79","468,570,715.80","1,505,257","5,754"
185,2024-10-27,"1,503.62","1,525.56","1,498.66",(-19.84),(-1.30 %),"1,712.18","1,014.79","736,488,868.30","2,307,238","8,299"
186,2024-10-24,"1,523.46","1,547.50","1,511.41",(-15.78),(-1.02 %),"1,712.18","1,014.79","716,835,097.30","2,440,575","9,185"
