SN,Date,Close,High,Low,Absolute Change,Percentage Change,52 Weeks High,52 Weeks Low,Turnover Values,Turnover Volume,Total Transaction
87,2025-04-02,"3,503.52","3,515.96","3,472.75",(14.85),(0.42 %),"3,894.76","2,346.63","1,912,562,406.60","4,684,118","20,846"
88,2025-04-01,"3,488.67","3,536.81","3,460.63",(-35.05),(-0.99 %),"3,894.76","2,346.63","1,755,742,590.90","4,355,160","20,127"
89,2025-03-30,"3,523.72","3,555.53","3,461.41",(53.45),(1.54 %),"3,894.76","2,346.63","2,279,892,901.20","5,936,129","27,069"
90,2025-03-27,"3,470.27","3,476.61","3,427.77",(37.69),(1.09 %),"3,894.76","2,346.63","1,308,141,968.60","3,579,382","17,668"
91,2025-03-26,"3,432.57","3,439.19","3,370.92",(57.45),(1.70 %),"3,894.76","2,346.63","1,176,975,598.40","3,187,543","16,813"
92,2025-03-25,"3,375.12","3,484.85","3,371.87",(-115.65),(-3.31 %),"3,894.76","2,346.63","1,667,018,467.40","4,648,243","23,128"
93,2025-03-24,"3,490.77","3,505.07","3,421.54",(33.08),(0.95 %),"3,894.76","2,346.63","1,325,348,861.70","3,670,590","20,159"
94,2025-03-23,"3,457.68","3,547.17","3,454.91",(-88.93),(-2.50 %),"3,894.76","2,346.63","2,006,223,795.55","5,344,522","26,668"
95,2025-03-20,"3,546.61","3,572.39","3,541.54",(-24.88),(-0.69 %),"3,894.76","2,346.63","1,561,882,467.30","3,982,711","19,789"
96,2025-03-19,"3,571.50","3,607.87","3,553.18",(-24.16),(-0.67 %),"3,894.76","2,346.63","1,711,839,032.20","4,097,046","19,572"
97,2025-03-18,"3,595.66","3,625.55","3,577.21",(-6.35),(-0.17 %),"3,894.76","2,346.63","1,487,685,601.10","3,822,934","19,471"
98,2025-03-17,"3,602.02","3,640.06","3,585.57",(-8.33),(-0.23 %),"3,894.76","2,346.63","1,582,655,007.25","4,020,355","20,081"
99,2025-03-16,"3,610.35","3,663.63","3,593.26",(-47.22),(-1.29 %),"3,894.76","2,346.63","2,187,894,202.90","5,700,980","25,771"
100,2025-03-12,"3,657.58","3,657.58","3,620.40",(31.16),(0.85 %),"3,894.76","2,346.63","2,335,127,395.70","5,906,873","25,296"
101,2025-03-11,"3,626.41","3,689.55","3,610.19",(-55.91),(-1.51 %),"3,894.76","2,346.63","2,348,449,750.70","5,956,072","27,215"
102,2025-03-10,"3,682.32","3,751.04","3,665.73",(-43.33),(-1.16 %),"3,894.76","2,346.63","2,618,273,853.30","6,774,408","30,041"
103,2025-03-09,"3,725.66","3,795.58","3,710.76",(-62.97),(-1.66 %),"3,894.76","2,346.63","2,856,867,709.40","7,407,874","33,647"
104,2025-03-06,"3,788.63","3,809.28","3,767.75",(-2.64),(-0.06 %),"3,894.76","2,346.63","2,707,723,714.60","6,740,392","30,840"
105,2025-03-05,"3,791.27","3,819.52","3,772.30",(-14.17),(-0.37 %),"3,894.76","2,346.63","4,011,933,314.80","10,234,925","40,709"
106,2025-03-04,"3,805.45","3,874.61","3,792.46",(-41.89),(-1.08 %),"3,894.76","2,346.63","4,508,210,928.90","12,480,653","49,207"
107,2025-03-03,"3,847.34","3,938.55","3,834.60",(-47.41),(-1.21 %),"3,894.76","2,346.63","4,109,412,616.10","10,417,102","48,755"
108,2025-03-02,"3,894.76","3,894.96","3,824.24",(75.83),(1.98 %),"3,894.76","2,346.63","4,432,842,193.80","11,963,024","51,332"
109,2025-02-27,"3,818.93","3,818.96","3,743.59",(67.79),(1.80 %),"3,849.23","2,346.63","3,741,599,850.20","10,402,573","41,416"
110,2025-02-25,"3,751.13","3,762.77","3,733.74",(-0.06),(0.00 %),"3,849.23","2,346.63","2,923,185,557.40","6,511,015","32,215"
111,2025-02-24,"3,751.20","3,802.26","3,732.01",(-5.92),(-0.15 %),"3,849.23","2,346.63","3,547,985,788.90","8,218,585","37,452"
112,2025-02-23,"3,757.13","3,777.39","3,699.35",(-21.45),(-0.56 %),"3,849.23","2,346.63","3,283,642,721.20","7,579,063","36,559"
113,2025-02-20,"3,778.59","3,807.18","3,763.47",(-28.60),(-0.75 %),"3,849.23","2,346.63","2,780,192,203.30","5,934,504","31,908"
114,2025-02-18,"3,807.20","3,832.97","3,781.45",(1.40),(0.03 %),"3,849.23","2,346.63","3,473,209,772.35","7,328,532","35,027"
115,2025-02-17,"3,805.80","3,828.39","3,793.99",(-6.07),(-0.15 %),"3,849.23","2,346.63","3,382,797,983.90","7,242,282","35,610"
116,2025-02-16,"3,811.87","3,815.84","3,778.51",(13.74),(0.36 %),"3,849.23","2,346.63","3,629,820,074.60","7,917,212","37,184"
117,2025-02-13,"3,798.12","3,833.41","3,790.12",(-34.78),(-0.90 %),"3,849.23","2,346.63","3,005,708,421.20","6,411,434","31,524"
118,2025-02-12,"3,832.91","3,850.03","3,808.13",(-1.55),(-0.04 %),"3,849.23","2,346.63","4,040,585,800.15","7,876,886","38,095"
119,2025-02-11,"3,834.46","3,837.38","3,762.22",(59.27),(1.57 %),"3,849.23","2,346.63","3,416,748,704.40","6,667,839","34,089"
120,2025-02-10,"3,775.18","3,816.26","3,751.88",(-29.25),(-0.76 %),"3,849.23","2,346.63","3,068,099,743.68","6,439,454","33,732"
121,2025-02-09,"3,804.43","3,863.43","3,779.48",(-19.39),(-0.50 %),"3,849.23","2,346.63","3,905,339,212.14","8,494,487","40,753"
122,2025-02-06,"3,823.83","3,865.44","3,816.51",(-14.29),(-0.37 %),"3,849.23","2,346.63","4,535,525,495.72","9,601,785","44,167"
123,2025-02-05,"3,838.13","3,878.82","3,821.81",(1.61),(0.04 %),"3,849.23","2,346.63","4,482,756,043.05","9,905,846","45,083"
124,2025-02-04,"3,836.51","3,851.70","3,810.72",(6.09),(0.15 %),"3,849.23","2,346.63","4,406,273,103.34","9,389,621","45,109"
125,2025-02-03,"3,830.42","3,892.47","3,804.34",(-18.81),(-0.48 %),"3,849.23","2,346.63","5,253,518,038.18","11,181,496","50,774"
126,2025-02-02,"3,849.23","3,873.30","3,811.34",(53.67),(1.41 %),"3,849.23","2,346.63","5,846,469,656.44","12,609,354","58,338"
127,2025-01-28,"3,795.56","3,797.54","3,738.99",(56.03),(1.49 %),"3,809.66","2,346.63","4,510,966,712.90","9,538,889","44,791"
128,2025-01-27,"3,739.53","3,780.31","3,719.53",(12.82),(0.34 %),"3,809.66","2,346.63","4,344,312,309.00","8,612,436","41,058"
129,2025-01-26,"3,726.70","3,751.65","3,690.27",(20.08),(0.54 %),"3,809.66","2,346.63","3,833,218,215.30","7,557,801","40,322"
130,2025-01-23,"3,706.62","3,730.40","3,687.13",(-20.57),(-0.55 %),"3,809.66","2,346.63","3,314,582,991.97","6,932,286","35,973"
131,2025-01-22,"3,727.19","3,727.69","3,639.82",(77.69),(2.12 %),"3,809.66","2,346.63","3,344,873,983.93","7,345,166","37,255"
132,2025-01-21,"3,649.50","3,690.18","3,639.69",(-34.02),(-0.92 %),"3,809.66","2,346.63","2,624,976,335.20","4,999,434","27,639"
133,2025-01-20,"3,683.53","3,697.40","3,668.59",(-1.07),(-0.02 %),"3,809.66","2,346.63","3,235,659,103.70","6,607,664","33,657"
134,2025-01-19,"3,684.60","3,687.94","3,648.44",(14.82),(0.40 %),"3,809.66","2,346.63","3,167,774,605.12","6,053,065","34,070"
135,2025-01-16,"3,669.77","3,681.95","3,641.18",(2.66),(0.07 %),"3,809.66","2,346.63","2,801,422,306.35","5,615,332","31,396"
136,2025-01-15,"3,667.11","3,667.13","3,586.59",(63.45),(1.76 %),"3,809.66","2,346.63","2,872,966,541.40","5,377,923","27,705"
137,2025-01-13,"3,603.65","3,624.45","3,568.19",(-18.04),(-0.49 %),"3,809.66","2,346.63","2,636,813,216.70","5,667,834","27,069"
138,2025-01-12,"3,621.70","3,683.89","3,604.24",(-52.91),(-1.44 %),"3,809.66","2,346.63","1,738,699,699.90","4,131,401","20,315"
139,2025-01-09,"3,674.62","3,699.20","3,648.82",(-14.30),(-0.38 %),"3,809.66","2,346.63","3,713,906,774.40","7,888,384","35,410"
140,2025-01-08,"3,688.93","3,692.65","3,657.88",(8.68),(0.23 %),"3,809.66","2,346.63","2,758,776,263.43","5,375,365","31,181"
141,2025-01-07,"3,680.24","3,686.57","3,625.90",(15.56),(0.42 %),"3,809.66","2,346.63","2,678,250,951.00","5,814,497","33,717"
